"","NAME","REGION","DISTRICT","review.point","score"
"4359","Dallas Dhu","HIGH","SPEY","smooth.1",0
"4360","Dalmore","HIGH","NORTH","smooth.1",1
"4361","Dalwhinnie","HIGH","SPEY","smooth.1",1
"4362","Deanston","HIGH","MIDLAND","smooth.1",0
"4363","Dufftown","HIGH","SPEY","smooth.1",0
"4364","Edradour","HIGH","MIDLAND","smooth.1",0
"4365","Fettercairn","HIGH","EAST","smooth.1",0
"4366","Glen  Albyn","HIGH","SPEY","smooth.1",0
"4367","Glenallachie","HIGH","SPEY","smooth.1",1
"4368","Glenburgie","HIGH","SPEY","smooth.1",0
"4369","Glencadam","HIGH","EAST","smooth.1",0
"4370","Glen Deveron","HIGH","SPEY","smooth.1",0
"4371","Glendronach","HIGH","SPEY","smooth.1",0
"4372","Glendullan","HIGH","SPEY","smooth.1",0
"4373","Glen Elgin","HIGH","SPEY","smooth.1",0
"4374","Glenesk","HIGH","EAST","smooth.1",1
"4375","Glenfarclas","HIGH","SPEY","smooth.1",0
"4376","Glenfiddich","HIGH","SPEY","smooth.1",0
"4377","Glen Garioch","HIGH","EAST","smooth.1",0
"4378","Glenglassaugh","HIGH","SPEY","smooth.1",0
"4379","Glengoyne","HIGH","WEST","smooth.1",0
"4380","Glen Grant","HIGH","SPEY","smooth.1",0
"4381","Glen Keith","HIGH","SPEY","smooth.1",0
"4382","Glenkinchie","LOW","EAST","smooth.1",1
"4383","Glenlivet","HIGH","SPEY","smooth.1",0
"4384","Glenlochy","HIGH","WEST","smooth.1",0
"4385","Glenlossie","HIGH","SPEY","smooth.1",0
"4386","Glen Mhor","HIGH","SPEY","smooth.1",0
"4387","Glenmorangie","HIGH","NORTH","smooth.1",0
"4388","Glen Moray","HIGH","SPEY","smooth.1",0
"4389","Glen Ordie","HIGH","NORTH","smooth.1",0
"4390","Glenrothes","HIGH","SPEY","smooth.1",1
"4391","Glen Scotia","LOW","CAMPBEL","smooth.1",0
"4392","Glen Spey","HIGH","SPEY","smooth.1",0
"4393","Glentauchers","HIGH","SPEY","smooth.1",0
"4394","Glenturret","HIGH","MIDLAND","smooth.1",0
"4395","Glenugie","HIGH","EAST","smooth.1",0
"4396","Glenury Royal","HIGH","EAST","smooth.1",0
"4397","Highland Park","HIGH","ORKNEY","smooth.1",0
"4398","Imperial","HIGH","SPEY","smooth.1",0
"4399","Inchgower","HIGH","SPEY","smooth.1",0
"4400","Inchmurrin","HIGH","WEST","smooth.1",0
"4401","Inverleven","LOW","WEST","smooth.1",0
"4402","Jura","HIGH","JURA","smooth.1",0
"4403","Kinclaith","LOW","WEST","smooth.1",0
"4404","Knockando","HIGH","SPEY","smooth.1",1
"4405","Knockdhu","HIGH","SPEY","smooth.1",0
"4406","Ladyburn","LOW","WEST","smooth.1",0
"4407","Lagavulin","ISLAY","SOUTH","smooth.1",0
"4408","Laphroaig","ISLAY","SOUTH","smooth.1",0
"4409","Linkwood","HIGH","SPEY","smooth.1",0
"4410","Littlemill","LOW","NORTHWEST","smooth.1",0
"4411","Lochnagar","HIGH","EAST","smooth.1",0
"4412","Lochside","HIGH","EAST","smooth.1",0
"4413","Longmorn","HIGH","SPEY","smooth.1",0
"4414","Macallan","HIGH","SPEY","smooth.1",0
"4415","Millburn","HIGH","SPEY","smooth.1",0
"4416","Miltonduff","HIGH","SPEY","smooth.1",0
"4417","Mortlach","HIGH","SPEY","smooth.1",0
"4418","North Port","HIGH","EAST","smooth.1",0
"4419","Oban","HIGH","WEST","smooth.1",1
"4420","Port Ellen","ISLAY","SOUTH","smooth.1",0
"4421","Pulteney","HIGH","NORTH","smooth.1",1
"4422","Rosebank","LOW","CENTRAL","smooth.1",0
"4423","Saint Magdalene","LOW","CENTRAL","smooth.1",0
"4424","Scapa","HIGH","ORKNEY","smooth.1",0
"4425","Singleton","HIGH","SPEY","smooth.1",0
"4426","Speyburn","HIGH","SPEY","smooth.1",0
"4427","Springbank","LOW","CAMPBEL","smooth.1",0
"4428","Springbank-Longrow","LOW","CAMPBEL","smooth.1",0
"4429","Strathisla","HIGH","SPEY","smooth.1",0
"4430","Talisker","HIGH","SKYE","smooth.1",0
"4431","Tamdhu","HIGH","SPEY","smooth.1",0
"4432","Tamnavulin","HIGH","SPEY","smooth.1",0
"4433","Teaninich","HIGH","NORTH","smooth.1",0
"4434","Tobermory","HIGH","MULL","smooth.1",0
"4435","Tomatin","HIGH","SPEY","smooth.1",0
"4436","Tomintoul","HIGH","SPEY","smooth.1",0
"4437","Tormore","HIGH","SPEY","smooth.1",1
"4438","Tullibardine","HIGH","MIDLAND","smooth.1",0
"4439","","","","smooth.1",NA
"4440","","","","smooth.1",13
"4441","Aberfeldy","HIGH","MIDLAND","clean",0
"4442","Aberlour","HIGH","SPEY","clean",0
"4443","Ardberg","ISLAY","SOUTH","clean",0
"4444","Ardmore","HIGH","SPEY","clean",0
"4445","Auchentoshan","LOW","WEST","clean",0
"4446","Aultmore","HIGH","SPEY","clean",0
"4447","Balblair","HIGH","NORTH","clean",0
"4448","Balmenach","HIGH","SPEY","clean",0
"4449","Balvenie","HIGH","SPEY","clean",0
"4450","Banff","HIGH","SPEY","clean",1
"4451","Ben Nevis","HIGH","WEST","clean",0
"4452","Benriach","HIGH","SPEY","clean",0
"4453","Benrinnes","HIGH","SPEY","clean",0
"4454","Benromach","HIGH","SPEY","clean",0
"4455","Bladnoch","LOW","BORDERS","clean",0
"4456","Blair Athol","HIGH","MIDLAND","clean",0
"4457","Bowmore","ISLAY","LOCH","clean",0
"4458","Brackla","HIGH","SPEY","clean",0
"4459","Bruichladdich","ISLAY","LOCH","clean",1
"4460","Bunnahabhain","ISLAY","NORTH","clean",1
"4461","Caol Ila","ISLAY","NORTH","clean",0
"4462","Caperdonich","HIGH","SPEY","clean",0
"4463","Cardhu","HIGH","SPEY","clean",0
"4464","Clynelish","HIGH","NORTH","clean",0
"4465","Coleburn","HIGH","SPEY","clean",0
"4466","Convalmore","HIGH","SPEY","clean",0
"4467","Cragganmore","HIGH","SPEY","clean",1
"4468","Craigellachie","HIGH","SPEY","clean",0
"4469","Dailuaine","HIGH","SPEY","clean",0
"4470","Dallas Dhu","HIGH","SPEY","clean",0
"4471","Dalmore","HIGH","NORTH","clean",0
"4472","Dalwhinnie","HIGH","SPEY","clean",0
"4473","Deanston","HIGH","MIDLAND","clean",0
"4474","Dufftown","HIGH","SPEY","clean",0
"4475","Edradour","HIGH","MIDLAND","clean",1
"4476","Fettercairn","HIGH","EAST","clean",0
"4477","Glen  Albyn","HIGH","SPEY","clean",0
"4478","Glenallachie","HIGH","SPEY","clean",1
"4479","Glenburgie","HIGH","SPEY","clean",0
"4480","Glencadam","HIGH","EAST","clean",0
"4481","Glen Deveron","HIGH","SPEY","clean",1
"4482","Glendronach","HIGH","SPEY","clean",0
"4483","Glendullan","HIGH","SPEY","clean",0
"4484","Glen Elgin","HIGH","SPEY","clean",1
"4485","Glenesk","HIGH","EAST","clean",0
"4486","Glenfarclas","HIGH","SPEY","clean",0
"4487","Glenfiddich","HIGH","SPEY","clean",0
"4488","Glen Garioch","HIGH","EAST","clean",0
"4489","Glenglassaugh","HIGH","SPEY","clean",0
"4490","Glengoyne","HIGH","WEST","clean",1
"4491","Glen Grant","HIGH","SPEY","clean",0
"4492","Glen Keith","HIGH","SPEY","clean",0
"4493","Glenkinchie","LOW","EAST","clean",1
"4494","Glenlivet","HIGH","SPEY","clean",0
"4495","Glenlochy","HIGH","WEST","clean",0
"4496","Glenlossie","HIGH","SPEY","clean",1
"4497","Glen Mhor","HIGH","SPEY","clean",0
"4498","Glenmorangie","HIGH","NORTH","clean",0
"4499","Glen Moray","HIGH","SPEY","clean",0
"4500","Glen Ordie","HIGH","NORTH","clean",1
"4501","Glenrothes","HIGH","SPEY","clean",0
"4502","Glen Scotia","LOW","CAMPBEL","clean",0
"4503","Glen Spey","HIGH","SPEY","clean",0
"4504","Glentauchers","HIGH","SPEY","clean",0
"4505","Glenturret","HIGH","MIDLAND","clean",0
"4506","Glenugie","HIGH","EAST","clean",0
"4507","Glenury Royal","HIGH","EAST","clean",0
"4508","Highland Park","HIGH","ORKNEY","clean",0
"4509","Imperial","HIGH","SPEY","clean",0
"4510","Inchgower","HIGH","SPEY","clean",0
"4511","Inchmurrin","HIGH","WEST","clean",0
"4512","Inverleven","LOW","WEST","clean",0
"4513","Jura","HIGH","JURA","clean",0
"4514","Kinclaith","LOW","WEST","clean",0
"4515","Knockando","HIGH","SPEY","clean",0
"4516","Knockdhu","HIGH","SPEY","clean",0
"4517","Ladyburn","LOW","WEST","clean",0
"4518","Lagavulin","ISLAY","SOUTH","clean",0
"4519","Laphroaig","ISLAY","SOUTH","clean",0
"4520","Linkwood","HIGH","SPEY","clean",0
"4521","Littlemill","LOW","NORTHWEST","clean",0
"4522","Lochnagar","HIGH","EAST","clean",0
"4523","Lochside","HIGH","EAST","clean",0
"4524","Longmorn","HIGH","SPEY","clean",1
"4525","Macallan","HIGH","SPEY","clean",0
"4526","Millburn","HIGH","SPEY","clean",0
"4527","Miltonduff","HIGH","SPEY","clean",1
"4528","Mortlach","HIGH","SPEY","clean",0
"4529","North Port","HIGH","EAST","clean",0
"4530","Oban","HIGH","WEST","clean",0
"4531","Port Ellen","ISLAY","SOUTH","clean",0
"4532","Pulteney","HIGH","NORTH","clean",0
"4533","Rosebank","LOW","CENTRAL","clean",0
"4534","Saint Magdalene","LOW","CENTRAL","clean",0
"4535","Scapa","HIGH","ORKNEY","clean",0
"4536","Singleton","HIGH","SPEY","clean",0
"4537","Speyburn","HIGH","SPEY","clean",0
"4538","Springbank","LOW","CAMPBEL","clean",0
"4539","Springbank-Longrow","LOW","CAMPBEL","clean",0
"4540","Strathisla","HIGH","SPEY","clean",0
"4541","Talisker","HIGH","SKYE","clean",0
"4542","Tamdhu","HIGH","SPEY","clean",0
"4543","Tamnavulin","HIGH","SPEY","clean",0
"4544","Teaninich","HIGH","NORTH","clean",0
"4545","Tobermory","HIGH","MULL","clean",0
"4546","Tomatin","HIGH","SPEY","clean",0
"4547","Tomintoul","HIGH","SPEY","clean",0
"4548","Tormore","HIGH","SPEY","clean",0
"4549","Tullibardine","HIGH","MIDLAND","clean",1
"4550","","","","clean",NA
"4551","","","","clean",15
"4552","Aberfeldy","HIGH","MIDLAND","fruit",0
"4553","Aberlour","HIGH","SPEY","fruit",1
"4554","Ardberg","ISLAY","SOUTH","fruit",0
"4555","Ardmore","HIGH","SPEY","fruit",0
"4556","Auchentoshan","LOW","WEST","fruit",1
"4557","Aultmore","HIGH","SPEY","fruit",1
"4558","Balblair","HIGH","NORTH","fruit",1
"4559","Balmenach","HIGH","SPEY","fruit",0
"4560","Balvenie","HIGH","SPEY","fruit",0
"4561","Banff","HIGH","SPEY","fruit",0
"4562","Ben Nevis","HIGH","WEST","fruit",1
"4563","Benriach","HIGH","SPEY","fruit",0
"4564","Benrinnes","HIGH","SPEY","fruit",0
"4565","Benromach","HIGH","SPEY","fruit",1
"4566","Bladnoch","LOW","BORDERS","fruit",0
"4567","Blair Athol","HIGH","MIDLAND","fruit",0
"4568","Bowmore","ISLAY","LOCH","fruit",0
"4569","Brackla","HIGH","SPEY","fruit",1
"4570","Bruichladdich","ISLAY","LOCH","fruit",0
"4571","Bunnahabhain","ISLAY","NORTH","fruit",1
"4572","Caol Ila","ISLAY","NORTH","fruit",0
"4573","Caperdonich","HIGH","SPEY","fruit",1
"4574","Cardhu","HIGH","SPEY","fruit",0
"4575","Clynelish","HIGH","NORTH","fruit",0
"4576","Coleburn","HIGH","SPEY","fruit",1
"4577","Convalmore","HIGH","SPEY","fruit",0
"4578","Cragganmore","HIGH","SPEY","fruit",0
"4579","Craigellachie","HIGH","SPEY","fruit",1
"4580","Dailuaine","HIGH","SPEY","fruit",1
"4581","Dallas Dhu","HIGH","SPEY","fruit",0
"4582","Dalmore","HIGH","NORTH","fruit",1
"4583","Dalwhinnie","HIGH","SPEY","fruit",1
"4584","Deanston","HIGH","MIDLAND","fruit",1
"4585","Dufftown","HIGH","SPEY","fruit",0
"4586","Edradour","HIGH","MIDLAND","fruit",0
"4587","Fettercairn","HIGH","EAST","fruit",1
"4588","Glen  Albyn","HIGH","SPEY","fruit",0
"4589","Glenallachie","HIGH","SPEY","fruit",0
"4590","Glenburgie","HIGH","SPEY","fruit",0
"4591","Glencadam","HIGH","EAST","fruit",0
"4592","Glen Deveron","HIGH","SPEY","fruit",0
"4593","Glendronach","HIGH","SPEY","fruit",0
"4594","Glendullan","HIGH","SPEY","fruit",1
"4595","Glen Elgin","HIGH","SPEY","fruit",1
"4596","Glenesk","HIGH","EAST","fruit",0
"4597","Glenfarclas","HIGH","SPEY","fruit",0
"4598","Glenfiddich","HIGH","SPEY","fruit",1
"4599","Glen Garioch","HIGH","EAST","fruit",1
"4600","Glenglassaugh","HIGH","SPEY","fruit",0
"4601","Glengoyne","HIGH","WEST","fruit",0
"4602","Glen Grant","HIGH","SPEY","fruit",1
"4603","Glen Keith","HIGH","SPEY","fruit",0
"4604","Glenkinchie","LOW","EAST","fruit",0
"4605","Glenlivet","HIGH","SPEY","fruit",1
"4606","Glenlochy","HIGH","WEST","fruit",0
"4607","Glenlossie","HIGH","SPEY","fruit",1
"4608","Glen Mhor","HIGH","SPEY","fruit",1
"4609","Glenmorangie","HIGH","NORTH","fruit",0
"4610","Glen Moray","HIGH","SPEY","fruit",0
"4611","Glen Ordie","HIGH","NORTH","fruit",0
"4612","Glenrothes","HIGH","SPEY","fruit",1
"4613","Glen Scotia","LOW","CAMPBEL","fruit",0
"4614","Glen Spey","HIGH","SPEY","fruit",1
"4615","Glentauchers","HIGH","SPEY","fruit",0
"4616","Glenturret","HIGH","MIDLAND","fruit",0
"4617","Glenugie","HIGH","EAST","fruit",0
"4618","Glenury Royal","HIGH","EAST","fruit",0
"4619","Highland Park","HIGH","ORKNEY","fruit",0
"4620","Imperial","HIGH","SPEY","fruit",0
"4621","Inchgower","HIGH","SPEY","fruit",0
"4622","Inchmurrin","HIGH","WEST","fruit",0
"4623","Inverleven","LOW","WEST","fruit",0
"4624","Jura","HIGH","JURA","fruit",0
"4625","Kinclaith","LOW","WEST","fruit",1
"4626","Knockando","HIGH","SPEY","fruit",1
"4627","Knockdhu","HIGH","SPEY","fruit",1
"4628","Ladyburn","LOW","WEST","fruit",0
"4629","Lagavulin","ISLAY","SOUTH","fruit",0
"4630","Laphroaig","ISLAY","SOUTH","fruit",0
"4631","Linkwood","HIGH","SPEY","fruit",0
"4632","Littlemill","LOW","NORTHWEST","fruit",0
"4633","Lochnagar","HIGH","EAST","fruit",1
"4634","Lochside","HIGH","EAST","fruit",0
"4635","Longmorn","HIGH","SPEY","fruit",1
"4636","Macallan","HIGH","SPEY","fruit",0
"4637","Millburn","HIGH","SPEY","fruit",0
"4638","Miltonduff","HIGH","SPEY","fruit",0
"4639","Mortlach","HIGH","SPEY","fruit",1
"4640","North Port","HIGH","EAST","fruit",0
"4641","Oban","HIGH","WEST","fruit",1
"4642","Port Ellen","ISLAY","SOUTH","fruit",0
"4643","Pulteney","HIGH","NORTH","fruit",0
"4644","Rosebank","LOW","CENTRAL","fruit",1
"4645","Saint Magdalene","LOW","CENTRAL","fruit",0
"4646","Scapa","HIGH","ORKNEY","fruit",0
"4647","Singleton","HIGH","SPEY","fruit",1
"4648","Speyburn","HIGH","SPEY","fruit",1
"4649","Springbank","LOW","CAMPBEL","fruit",0
"4650","Springbank-Longrow","LOW","CAMPBEL","fruit",0
"4651","Strathisla","HIGH","SPEY","fruit",0
"4652","Talisker","HIGH","SKYE","fruit",0
"4653","Tamdhu","HIGH","SPEY","fruit",0
"4654","Tamnavulin","HIGH","SPEY","fruit",1
"4655","Teaninich","HIGH","NORTH","fruit",0
"4656","Tobermory","HIGH","MULL","fruit",1
"4657","Tomatin","HIGH","SPEY","fruit",0
"4658","Tomintoul","HIGH","SPEY","fruit",0
"4659","Tormore","HIGH","SPEY","fruit",0
"4660","Tullibardine","HIGH","MIDLAND","fruit",1
"4661","","","","fruit",NA
"4662","","","","fruit",39
"4663","Aberfeldy","HIGH","MIDLAND","grass",0
"4664","Aberlour","HIGH","SPEY","grass",0
"4665","Ardberg","ISLAY","SOUTH","grass",0
"4666","Ardmore","HIGH","SPEY","grass",1
"4667","Auchentoshan","LOW","WEST","grass",1
"4668","Aultmore","HIGH","SPEY","grass",0
"4669","Balblair","HIGH","NORTH","grass",0
"4670","Balmenach","HIGH","SPEY","grass",0
"4671","Balvenie","HIGH","SPEY","grass",0
"4672","Banff","HIGH","SPEY","grass",0
"4673","Ben Nevis","HIGH","WEST","grass",0
"4674","Benriach","HIGH","SPEY","grass",0
"4675","Benrinnes","HIGH","SPEY","grass",0
"4676","Benromach","HIGH","SPEY","grass",1
"4677","Bladnoch","LOW","BORDERS","grass",0
"4678","Blair Athol","HIGH","MIDLAND","grass",0
"4679","Bowmore","ISLAY","LOCH","grass",0
"4680","Brackla","HIGH","SPEY","grass",0
"4681","Bruichladdich","ISLAY","LOCH","grass",0
"4682","Bunnahabhain","ISLAY","NORTH","grass",0
"4683","Caol Ila","ISLAY","NORTH","grass",0
"4684","Caperdonich","HIGH","SPEY","grass",0
"4685","Cardhu","HIGH","SPEY","grass",0
"4686","Clynelish","HIGH","NORTH","grass",1
"4687","Coleburn","HIGH","SPEY","grass",0
"4688","Convalmore","HIGH","SPEY","grass",0
"4689","Cragganmore","HIGH","SPEY","grass",1
"4690","Craigellachie","HIGH","SPEY","grass",0
"4691","Dailuaine","HIGH","SPEY","grass",0
"4692","Dallas Dhu","HIGH","SPEY","grass",0
"4693","Dalmore","HIGH","NORTH","grass",0
"4694","Dalwhinnie","HIGH","SPEY","grass",1
"4695","Deanston","HIGH","MIDLAND","grass",0
"4696","Dufftown","HIGH","SPEY","grass",0
"4697","Edradour","HIGH","MIDLAND","grass",0
"4698","Fettercairn","HIGH","EAST","grass",1
"4699","Glen  Albyn","HIGH","SPEY","grass",0
"4700","Glenallachie","HIGH","SPEY","grass",0
"4701","Glenburgie","HIGH","SPEY","grass",0
"4702","Glencadam","HIGH","EAST","grass",0
"4703","Glen Deveron","HIGH","SPEY","grass",0
"4704","Glendronach","HIGH","SPEY","grass",0
"4705","Glendullan","HIGH","SPEY","grass",0
"4706","Glen Elgin","HIGH","SPEY","grass",0
"4707","Glenesk","HIGH","EAST","grass",0
"4708","Glenfarclas","HIGH","SPEY","grass",0
"4709","Glenfiddich","HIGH","SPEY","grass",0
"4710","Glen Garioch","HIGH","EAST","grass",0
"4711","Glenglassaugh","HIGH","SPEY","grass",1
"4712","Glengoyne","HIGH","WEST","grass",0
"4713","Glen Grant","HIGH","SPEY","grass",0
"4714","Glen Keith","HIGH","SPEY","grass",0
"4715","Glenkinchie","LOW","EAST","grass",1
"4716","Glenlivet","HIGH","SPEY","grass",0
"4717","Glenlochy","HIGH","WEST","grass",0
"4718","Glenlossie","HIGH","SPEY","grass",0
"4719","Glen Mhor","HIGH","SPEY","grass",0
"4720","Glenmorangie","HIGH","NORTH","grass",1
"4721","Glen Moray","HIGH","SPEY","grass",1
"4722","Glen Ordie","HIGH","NORTH","grass",0
"4723","Glenrothes","HIGH","SPEY","grass",0
"4724","Glen Scotia","LOW","CAMPBEL","grass",0
"4725","Glen Spey","HIGH","SPEY","grass",1
"4726","Glentauchers","HIGH","SPEY","grass",0
"4727","Glenturret","HIGH","MIDLAND","grass",0
"4728","Glenugie","HIGH","EAST","grass",0
"4729","Glenury Royal","HIGH","EAST","grass",0
"4730","Highland Park","HIGH","ORKNEY","grass",0
"4731","Imperial","HIGH","SPEY","grass",0
"4732","Inchgower","HIGH","SPEY","grass",0
"4733","Inchmurrin","HIGH","WEST","grass",0
"4734","Inverleven","LOW","WEST","grass",0
"4735","Jura","HIGH","JURA","grass",0
"4736","Kinclaith","LOW","WEST","grass",0
"4737","Knockando","HIGH","SPEY","grass",1
"4738","Knockdhu","HIGH","SPEY","grass",0
"4739","Ladyburn","LOW","WEST","grass",0
"4740","Lagavulin","ISLAY","SOUTH","grass",0
"4741","Laphroaig","ISLAY","SOUTH","grass",0
"4742","Linkwood","HIGH","SPEY","grass",0
"4743","Littlemill","LOW","NORTHWEST","grass",0
"4744","Lochnagar","HIGH","EAST","grass",0
"4745","Lochside","HIGH","EAST","grass",0
"4746","Longmorn","HIGH","SPEY","grass",1
"4747","Macallan","HIGH","SPEY","grass",0
"4748","Millburn","HIGH","SPEY","grass",0
"4749","Miltonduff","HIGH","SPEY","grass",0
"4750","Mortlach","HIGH","SPEY","grass",0
"4751","North Port","HIGH","EAST","grass",0
"4752","Oban","HIGH","WEST","grass",0
"4753","Port Ellen","ISLAY","SOUTH","grass",0
"4754","Pulteney","HIGH","NORTH","grass",0
"4755","Rosebank","LOW","CENTRAL","grass",1
"4756","Saint Magdalene","LOW","CENTRAL","grass",1
"4757","Scapa","HIGH","ORKNEY","grass",0
"4758","Singleton","HIGH","SPEY","grass",0
"4759","Speyburn","HIGH","SPEY","grass",0
"4760","Springbank","LOW","CAMPBEL","grass",0
"4761","Springbank-Longrow","LOW","CAMPBEL","grass",0
"4762","Strathisla","HIGH","SPEY","grass",1
"4763","Talisker","HIGH","SKYE","grass",0
"4764","Tamdhu","HIGH","SPEY","grass",0
"4765","Tamnavulin","HIGH","SPEY","grass",1
"4766","Teaninich","HIGH","NORTH","grass",0
"4767","Tobermory","HIGH","MULL","grass",0
"4768","Tomatin","HIGH","SPEY","grass",0
"4769","Tomintoul","HIGH","SPEY","grass",1
"4770","Tormore","HIGH","SPEY","grass",0
"4771","Tullibardine","HIGH","MIDLAND","grass",1
"4772","","","","grass",NA
"4773","","","","grass",20
"4774","Aberfeldy","HIGH","MIDLAND","smoke",0
"4775","Aberlour","HIGH","SPEY","smoke",0
"4776","Ardberg","ISLAY","SOUTH","smoke",0
"4777","Ardmore","HIGH","SPEY","smoke",0
"4778","Auchentoshan","LOW","WEST","smoke",0
"4779","Aultmore","HIGH","SPEY","smoke",0
"4780","Balblair","HIGH","NORTH","smoke",0
"4781","Balmenach","HIGH","SPEY","smoke",0
"4782","Balvenie","HIGH","SPEY","smoke",0
"4783","Banff","HIGH","SPEY","smoke",1
"4784","Ben Nevis","HIGH","WEST","smoke",0
"4785","Benriach","HIGH","SPEY","smoke",0
"4786","Benrinnes","HIGH","SPEY","smoke",0
"4787","Benromach","HIGH","SPEY","smoke",1
"4788","Bladnoch","LOW","BORDERS","smoke",0
"4789","Blair Athol","HIGH","MIDLAND","smoke",0
"4790","Bowmore","ISLAY","LOCH","smoke",0
"4791","Brackla","HIGH","SPEY","smoke",0
"4792","Bruichladdich","ISLAY","LOCH","smoke",1
"4793","Bunnahabhain","ISLAY","NORTH","smoke",0
"4794","Caol Ila","ISLAY","NORTH","smoke",1
"4795","Caperdonich","HIGH","SPEY","smoke",0
"4796","Cardhu","HIGH","SPEY","smoke",0
"4797","Clynelish","HIGH","NORTH","smoke",0
"4798","Coleburn","HIGH","SPEY","smoke",1
"4799","Convalmore","HIGH","SPEY","smoke",0
"4800","Cragganmore","HIGH","SPEY","smoke",0
"4801","Craigellachie","HIGH","SPEY","smoke",0
"4802","Dailuaine","HIGH","SPEY","smoke",0
"4803","Dallas Dhu","HIGH","SPEY","smoke",1
"4804","Dalmore","HIGH","NORTH","smoke",1
"4805","Dalwhinnie","HIGH","SPEY","smoke",1
"4806","Deanston","HIGH","MIDLAND","smoke",0
"4807","Dufftown","HIGH","SPEY","smoke",1
"4808","Edradour","HIGH","MIDLAND","smoke",0
"4809","Fettercairn","HIGH","EAST","smoke",0
"4810","Glen  Albyn","HIGH","SPEY","smoke",1
"4811","Glenallachie","HIGH","SPEY","smoke",0
"4812","Glenburgie","HIGH","SPEY","smoke",0
"4813","Glencadam","HIGH","EAST","smoke",0
"4814","Glen Deveron","HIGH","SPEY","smoke",0
"4815","Glendronach","HIGH","SPEY","smoke",0
"4816","Glendullan","HIGH","SPEY","smoke",0
"4817","Glen Elgin","HIGH","SPEY","smoke",0
"4818","Glenesk","HIGH","EAST","smoke",0
"4819","Glenfarclas","HIGH","SPEY","smoke",0
"4820","Glenfiddich","HIGH","SPEY","smoke",1
"4821","Glen Garioch","HIGH","EAST","smoke",1
"4822","Glenglassaugh","HIGH","SPEY","smoke",0
"4823","Glengoyne","HIGH","WEST","smoke",0
"4824","Glen Grant","HIGH","SPEY","smoke",0
"4825","Glen Keith","HIGH","SPEY","smoke",1
"4826","Glenkinchie","LOW","EAST","smoke",0
"4827","Glenlivet","HIGH","SPEY","smoke",0
"4828","Glenlochy","HIGH","WEST","smoke",1
"4829","Glenlossie","HIGH","SPEY","smoke",0
"4830","Glen Mhor","HIGH","SPEY","smoke",1
"4831","Glenmorangie","HIGH","NORTH","smoke",0
"4832","Glen Moray","HIGH","SPEY","smoke",0
"4833","Glen Ordie","HIGH","NORTH","smoke",0
"4834","Glenrothes","HIGH","SPEY","smoke",0
"4835","Glen Scotia","LOW","CAMPBEL","smoke",0
"4836","Glen Spey","HIGH","SPEY","smoke",1
"4837","Glentauchers","HIGH","SPEY","smoke",0
"4838","Glenturret","HIGH","MIDLAND","smoke",1
"4839","Glenugie","HIGH","EAST","smoke",0
"4840","Glenury Royal","HIGH","EAST","smoke",1
"4841","Highland Park","HIGH","ORKNEY","smoke",1
"4842","Imperial","HIGH","SPEY","smoke",1
"4843","Inchgower","HIGH","SPEY","smoke",0
"4844","Inchmurrin","HIGH","WEST","smoke",0
"4845","Inverleven","LOW","WEST","smoke",0
"4846","Jura","HIGH","JURA","smoke",0
"4847","Kinclaith","LOW","WEST","smoke",0
"4848","Knockando","HIGH","SPEY","smoke",0
"4849","Knockdhu","HIGH","SPEY","smoke",0
"4850","Ladyburn","LOW","WEST","smoke",0
"4851","Lagavulin","ISLAY","SOUTH","smoke",1
